States,Year,Quarter,Brand,User_Counts,Percentage
Arunachal Pradesh,2019,3,Samsung,22720,0.202587629
Arunachal Pradesh,2019,3,Oppo,16262,0.145003522
Arunachal Pradesh,2019,3,Realme,6477,0.057753524
Arunachal Pradesh,2019,3,Apple,2509,0.022372023
Arunachal Pradesh,2019,3,Gionee,1800,0.016050076
Arunachal Pradesh,2019,3,Motorola,1561,0.013918983
Arunachal Pradesh,2019,3,OnePlus,1390,0.012394226
Arunachal Pradesh,2019,3,Huawei,1377,0.012278308
Arunachal Pradesh,2019,3,Others,7928,0.070691669
Arunachal Pradesh,2019,4,Xiaomi,31369,0.242566946
Arunachal Pradesh,2019,4,Vivo,26787,0.207135732
Arunachal Pradesh,2019,4,Samsung,26087,0.201722845
Arunachal Pradesh,2019,4,Oppo,19208,0.148529628
Arunachal Pradesh,2019,4,Realme,7743,0.059874266
Arunachal Pradesh,2019,4,Apple,2811,0.021736609
Arunachal Pradesh,2019,4,Gionee,1983,0.015333936
Arunachal Pradesh,2019,4,Motorola,1637,0.012658424
Arunachal Pradesh,2019,4,Huawei,1581,0.012225393
Arunachal Pradesh,2019,4,OnePlus,1535,0.011869689
Arunachal Pradesh,2019,4,Others,8580,0.066346533
Arunachal Pradesh,2020,1,Xiaomi,35625,0.238988099
Arunachal Pradesh,2020,1,Vivo,31742,0.212939235
Arunachal Pradesh,2020,1,Samsung,29807,0.199958408
Arunachal Pradesh,2020,1,Oppo,22566,0.151382609
Arunachal Pradesh,2020,1,Realme,9351,0.062730603
Arunachal Pradesh,2020,1,Apple,3135,0.021030953
Arunachal Pradesh,2020,1,Gionee,2068,0.01387305
Arunachal Pradesh,2020,1,Huawei,1768,0.011860518
Arunachal Pradesh,2020,1,Motorola,1742,0.011686099
Arunachal Pradesh,2020,1,OnePlus,1696,0.011377511
Arunachal Pradesh,2020,1,Others,9566,0.064172917
Arunachal Pradesh,2020,2,Xiaomi,41662,0.234670542
Arunachal Pradesh,2020,2,Vivo,39089,0.220177543
Arunachal Pradesh,2020,2,Samsung,34984,0.197055212
Arunachal Pradesh,2020,2,Oppo,27629,0.155626528
Arunachal Pradesh,2020,2,Realme,11596,0.065317066
Arunachal Pradesh,2020,2,Apple,3398,0.019139996
Arunachal Pradesh,2020,2,Gionee,2355,0.013265065
Arunachal Pradesh,2020,2,Huawei,2019,0.011372469
Arunachal Pradesh,2020,2,Motorola,1873,0.010550092
Arunachal Pradesh,2020,2,OnePlus,1809,0.010189597
Arunachal Pradesh,2020,2,Others,11120,0.062635889
Arunachal Pradesh,2020,3,Xiaomi,47870,0.232326762
Arunachal Pradesh,2020,3,Vivo,46799,0.227128894
Arunachal Pradesh,2020,3,Samsung,40403,0.196087281
Arunachal Pradesh,2020,3,Oppo,32287,0.156698019
Arunachal Pradesh,2020,3,Realme,13982,0.067858634
Arunachal Pradesh,2020,3,Apple,3738,0.01814158
Arunachal Pradesh,2020,3,Gionee,2514,0.012201159
Arunachal Pradesh,2020,3,Huawei,2276,0.011046077
Arunachal Pradesh,2020,3,Motorola,1997,0.009692011
Arunachal Pradesh,2020,3,OnePlus,1965,0.009536705
Arunachal Pradesh,2020,3,Others,12215,0.059282879
Arunachal Pradesh,2020,4,Vivo,53198,0.230003632
Arunachal Pradesh,2020,4,Xiaomi,53097,0.229566954
Arunachal Pradesh,2020,4,Samsung,45317,0.19592982
Arunachal Pradesh,2020,4,Oppo,36466,0.157662176
Arunachal Pradesh,2020,4,Realme,16419,0.070988188
Arunachal Pradesh,2020,4,Apple,4188,0.018106982
Arunachal Pradesh,2020,4,Gionee,2611,0.011288761
Arunachal Pradesh,2020,4,Huawei,2424,0.010480259
Arunachal Pradesh,2020,4,Motorola,2149,0.009291285
Arunachal Pradesh,2020,4,OnePlus,2141,0.009256697
Arunachal Pradesh,2020,4,Others,13282,0.057425246
Arunachal Pradesh,2021,1,Vivo,58748,0.233832192
Arunachal Pradesh,2021,1,Xiaomi,57405,0.228486706
Arunachal Pradesh,2021,1,Samsung,48405,0.192664385
Arunachal Pradesh,2021,1,Oppo,39602,0.157626174
Arunachal Pradesh,2021,1,Realme,18658,0.074263652
Arunachal Pradesh,2021,1,Apple,4560,0.018149976
Arunachal Pradesh,2021,1,Gionee,2611,0.010392453
Arunachal Pradesh,2021,1,Huawei,2526,0.010054132
Arunachal Pradesh,2021,1,OnePlus,2342,0.009321764
Arunachal Pradesh,2021,1,Motorola,2224,0.008852094
Arunachal Pradesh,2021,1,Others,14159,0.056356472
Arunachal Pradesh,2021,2,Vivo,63439,0.234462546
Arunachal Pradesh,2021,2,Xiaomi,61629,0.227773014
Arunachal Pradesh,2021,2,Samsung,51110,0.188896116
Arunachal Pradesh,2021,2,Oppo,42407,0.156730926
Arunachal Pradesh,2021,2,Realme,22481,0.083086942
Arunachal Pradesh,2021,2,Apple,5062,0.018708514
Arunachal Pradesh,2021,2,OnePlus,2622,0.009690581
Arunachal Pradesh,2021,2,Gionee,2510,0.009276644
Arunachal Pradesh,2021,2,Huawei,2408,0.008899664
Arunachal Pradesh,2021,2,Motorola,2229,0.008238103
Arunachal Pradesh,2021,2,Others,14675,0.05423695
Arunachal Pradesh,2021,3,Vivo,69301,0.23646327
Arunachal Pradesh,2021,3,Xiaomi,66832,0.228038748
Arunachal Pradesh,2021,3,Samsung,52621,0.179549123
Arunachal Pradesh,2021,3,Oppo,46021,0.157029136
Arunachal Pradesh,2021,3,Realme,26567,0.09064977
Arunachal Pradesh,2021,3,Apple,5574,0.019019152
Arunachal Pradesh,2021,3,OnePlus,3208,0.010946078
Arunachal Pradesh,2021,3,Gionee,2629,0.008970461
Arunachal Pradesh,2021,3,Huawei,2593,0.008847625
Arunachal Pradesh,2021,3,Motorola,2253,0.007687504
Arunachal Pradesh,2021,3,Others,15474,0.052799132
Arunachal Pradesh,2021,4,Vivo,74157,0.235460907
Arunachal Pradesh,2021,4,Xiaomi,72002,0.228618421
Arunachal Pradesh,2021,4,Samsung,54367,0.17262434
Arunachal Pradesh,2021,4,Oppo,48973,0.155497485
Arunachal Pradesh,2021,4,Realme,31777,0.100897302
Arunachal Pradesh,2021,4,Apple,6342,0.020136913
Arunachal Pradesh,2021,4,OnePlus,3900,0.012383154
Arunachal Pradesh,2021,4,Gionee,2500,0.007937919
Arunachal Pradesh,2021,4,Huawei,2496,0.007925218
Arunachal Pradesh,2021,4,Motorola,2316,0.007353688
Arunachal Pradesh,2021,4,Others,16114,0.051164651
Arunachal Pradesh,2022,1,Vivo,78763,0.234875753
Arunachal Pradesh,2022,1,Xiaomi,75927,0.226418639
Arunachal Pradesh,2022,1,Samsung,56027,0.167075705
Arunachal Pradesh,2022,1,Oppo,52153,0.155523217
Arunachal Pradesh,2022,1,Realme,36430,0.108636335
Arunachal Pradesh,2022,1,Apple,7110,0.021202425
Arunachal Pradesh,2022,1,OnePlus,4423,0.013189638
Arunachal Pradesh,2022,1,Huawei,2515,0.007499873
Arunachal Pradesh,2022,1,Gionee,2482,0.007401465
Arunachal Pradesh,2022,1,Infinix,2358,0.00703169
Arunachal Pradesh,2022,1,Others,17151,0.051145259
Assam,2018,1,Xiaomi,101793,0.264234744
Assam,2018,1,Samsung,61603,0.159909355
Assam,2018,1,Vivo,50781,0.131817556
Assam,2018,1,Oppo,40778,0.105851722
Assam,2018,1,Realme,26387,0.068495498
Assam,2018,1,Lenovo,9294,0.024125409
Assam,2018,1,Gionee,9094,0.023606248
Assam,2018,1,Motorola,8922,0.023159769
Assam,2018,1,Apple,8319,0.021594499
Assam,2018,1,Asus,7905,0.020519836
Assam,2018,1,Others,60361,0.156685365
Assam,2018,2,Xiaomi,152839,0.26764744
Assam,2018,2,Samsung,89734,0.157139705
Assam,2018,2,Vivo,80455,0.140890576
Assam,2018,2,Oppo,62688,0.109777496
Assam,2018,2,Realme,38933,0.068178395
Assam,2018,2,Lenovo,13092,0.022926349
Assam,2018,2,Motorola,12862,0.02252358
Assam,2018,2,Gionee,12545,0.021968458
Assam,2018,2,Asus,11093,0.019425756
Assam,2018,2,Apple,11044,0.019339948
Assam,2018,2,Others,85761,0.150182297
Assam,2018,3,Xiaomi,210185,0.267819144
Assam,2018,3,Samsung,125434,0.159828849
Assam,2018,3,Vivo,119540,0.152318674
Assam,2018,3,Oppo,88721,0.113048896
Assam,2018,3,Realme,53089,0.067646362
Assam,2018,3,Motorola,17022,0.021689547
Assam,2018,3,Gionee,17020,0.021686999
Assam,2018,3,Lenovo,15831,0.020171967
Assam,2018,3,Asus,14498,0.018473449
Assam,2018,3,Apple,13471,0.017164839
Assam,2018,3,Others,109991,0.140151274
Assam,2018,4,Xiaomi,277115,0.266656467
Assam,2018,4,Vivo,169404,0.163010563
Assam,2018,4,Samsung,167786,0.161453627
Assam,2018,4,Oppo,122447,0.117825756
Assam,2018,4,Realme,70255,0.067603522
Assam,2018,4,Motorola,21507,0.020695309
Assam,2018,4,Lenovo,20275,0.019509806
Assam,2018,4,Gionee,20028,0.019272128
Assam,2018,4,Asus,19175,0.018451321
Assam,2018,4,Huawei,17882,0.01720712
Assam,2018,4,Others,133347,0.128314382
Assam,2019,1,Xiaomi,334681,0.265812872
Assam,2019,1,Vivo,212982,0.169156173
Assam,2019,1,Samsung,202440,0.160783426
Assam,2019,1,Oppo,153803,0.122154581
Assam,2019,1,Realme,84813,0.067360822
Assam,2019,1,Motorola,24528,0.019480813
Assam,2019,1,Gionee,23250,0.018465791
Assam,2019,1,Lenovo,22797,0.018106006
Assam,2019,1,Asus,22514,0.017881239
Assam,2019,1,Huawei,22249,0.017670769
Assam,2019,1,Others,155028,0.123127509
Assam,2019,2,Xiaomi,397560,0.265017385
Assam,2019,2,Vivo,260776,0.173835833
Assam,2019,2,Samsung,242964,0.161962179
Assam,2019,2,Oppo,188693,0.1257846
Assam,2019,2,Realme,100087,0.066718973
Assam,2019,2,Motorola,28185,0.018788397
Assam,2019,2,Gionee,27145,0.018095123
Assam,2019,2,Huawei,26683,0.017787149
Assam,2019,2,Asus,26345,0.017561835
Assam,2019,2,Lenovo,26095,0.017395182
Assam,2019,2,Others,175595,0.117053345
Assam,2019,3,Xiaomi,463729,0.267815674
Assam,2019,3,Vivo,309395,0.178683737
Assam,2019,3,Samsung,272124,0.157158756
Assam,2019,3,Oppo,222464,0.128478802
Assam,2019,3,Realme,119091,0.06877818
Assam,2019,3,Huawei,31407,0.018138367
Assam,2019,3,Gionee,30833,0.017806867
Assam,2019,3,Motorola,30628,0.017688474
Assam,2019,3,Asus,30395,0.017553911
Assam,2019,3,Lenovo,25713,0.014849933
Assam,2019,3,Others,195744,0.1130473
Assam,2019,4,Xiaomi,517791,0.266734837
Assam,2019,4,Vivo,355815,0.183294526
Assam,2019,4,Samsung,302655,0.155909686
Assam,2019,4,Oppo,254644,0.131177301
Assam,2019,4,Realme,140535,0.072395195
Assam,2019,4,Huawei,35293,0.018180835
Assam,2019,4,Gionee,33438,0.01722525
Assam,2019,4,Motorola,32828,0.016911015
Assam,2019,4,Asus,28977,0.014927211
Assam,2019,4,Lenovo,26680,0.013743934
Assam,2019,4,Others,212564,0.109500211
Assam,2020,1,Xiaomi,576697,0.263821298
Assam,2020,1,Vivo,410865,0.187958213
Assam,2020,1,Samsung,337886,0.154572545
Assam,2020,1,Oppo,292242,0.133691806
Assam,2020,1,Realme,167659,0.076698882
Assam,2020,1,Huawei,39212,0.017938295
Assam,2020,1,Motorola,34939,0.015983527
Assam,2020,1,Gionee,33136,0.01515871
Assam,2020,1,Asus,32099,0.014684314
Assam,2020,1,Lenovo,28782,0.013166888
Assam,2020,1,Others,232421,0.106325522
Assam,2020,2,Xiaomi,663323,0.260036623
Assam,2020,2,Vivo,494955,0.194032811
Assam,2020,2,Samsung,388754,0.152399777
Assam,2020,2,Oppo,346884,0.135985853
Assam,2020,2,Realme,204222,0.080059336
Assam,2020,2,Huawei,44120,0.017295972
Assam,2020,2,Motorola,38074,0.014925812
Assam,2020,2,Gionee,37873,0.014847016
Assam,2020,2,Asus,36040,0.014128441
Assam,2020,2,Lenovo,31346,0.012288294
Assam,2020,2,Others,265292,0.104000066
Assam,2020,3,Xiaomi,729048,0.257613133
Assam,2020,3,Vivo,564343,0.199413713
Assam,2020,3,Samsung,427293,0.150986339
Assam,2020,3,Oppo,388827,0.137394166
Assam,2020,3,Realme,236986,0.083740311
Assam,2020,3,Huawei,47619,0.016826436
Assam,2020,3,Motorola,40261,0.014226446
Assam,2020,3,Gionee,39463,0.013944469
Assam,2020,3,Asus,38775,0.01370136
Assam,2020,3,Lenovo,33169,0.011720449
Assam,2020,3,Others,284227,0.100433179
Assam,2020,4,Xiaomi,792324,0.25508209
Assam,2020,4,Vivo,627536,0.202029971
Assam,2020,4,Samsung,465965,0.150013538
Assam,2020,4,Oppo,431650,0.13896611
Assam,2020,4,Realme,271012,0.087250049
Assam,2020,4,Huawei,50719,0.016328558
Assam,2020,4,Motorola,42173,0.013577245
Assam,2020,4,Gionee,41431,0.013338364
Assam,2020,4,Asus,40998,0.013198963
Assam,2020,4,Lenovo,34802,0.011204213
Assam,2020,4,Others,307543,0.099010899
Assam,2021,1,Xiaomi,852998,0.25398577
Assam,2021,1,Vivo,692740,0.206267895
Assam,2021,1,Samsung,495482,0.147533027
Assam,2021,1,Oppo,467440,0.139183337
Assam,2021,1,Realme,303919,0.090493883
Assam,2021,1,Huawei,53218,0.01584601
Assam,2021,1,Asus,46880,0.013958829
Assam,2021,1,Motorola,43119,0.012838966
Assam,2021,1,Gionee,41879,0.012469748
Assam,2021,1,Apple,37442,0.011148602
Assam,2021,1,Others,323331,0.096273934
Assam,2021,2,Xiaomi,909274,0.251385104
Assam,2021,2,Vivo,753920,0.208434705
Assam,2021,2,Samsung,522765,0.14452776
Assam,2021,2,Oppo,503448,0.139187229
Assam,2021,2,Realme,358841,0.09920803
Assam,2021,2,Huawei,51958,0.014364721
Assam,2021,2,Asus,45364,0.012541691
Assam,2021,2,Motorola,42821,0.011838633
Assam,2021,2,Apple,41622,0.011507148
Assam,2021,2,Gionee,41574,0.011493878
Assam,2021,2,Others,345469,0.095511101
Assam,2021,3,Xiaomi,977013,0.249334691
Assam,2021,3,Vivo,827232,0.211110431
Assam,2021,3,Oppo,549403,0.140208193
Assam,2021,3,Samsung,540646,0.137973398
Assam,2021,3,Realme,422801,0.107899236
Assam,2021,3,Huawei,56098,0.014316265
Assam,2021,3,Apple,45531,0.011619557
Assam,2021,3,Gionee,44481,0.011351596
Assam,2021,3,Asus,43763,0.011168361
Assam,2021,3,Motorola,42384,0.010816439
Assam,2021,3,Others,369128,0.094201833
Assam,2021,4,Xiaomi,1040847,0.247256087
Assam,2021,4,Vivo,889004,0.211185362
Assam,2021,4,Oppo,590804,0.140347126
Assam,2021,4,Samsung,559238,0.132848536
Assam,2021,4,Realme,501363,0.119100169
Assam,2021,4,Huawei,54361,0.012913606
Assam,2021,4,Apple,53459,0.012699333
Assam,2021,4,Tecno,46362,0.011013421
Assam,2021,4,OnePlus,45171,0.010730496
Assam,2021,4,Motorola,43263,0.010277245
Assam,2021,4,Others,385719,0.091628617
Assam,2022,1,Xiaomi,1094829,0.243696675
Assam,2022,1,Vivo,949299,0.211303326
Assam,2022,1,Oppo,636621,0.141704705
Assam,2022,1,Samsung,577746,0.12859979
Assam,2022,1,Realme,573316,0.127613721
Assam,2022,1,Apple,59621,0.013270967
Assam,2022,1,Tecno,55957,0.012455402
Assam,2022,1,Huawei,54586,0.012150232
Assam,2022,1,OnePlus,52178,0.011614238
Assam,2022,1,Infinix,47589,0.010592778
Assam,2022,1,Others,390847,0.086998165
Bihar,2018,1,Xiaomi,596264,0.279437099
Bihar,2018,1,Samsung,450851,0.21128979
Bihar,2018,1,Vivo,233197,0.109286982
Bihar,2018,1,Oppo,220040,0.103120999
Bihar,2018,1,Realme,155139,0.072705366
Bihar,2018,1,Motorola,57712,0.027046533
Bihar,2018,1,Lenovo,51012,0.023906601
Bihar,2018,1,Micromax,37949,0.01778467
Bihar,2018,1,Apple,31149,0.014597873
Bihar,2018,1,Huawei,30652,0.014364956
Bihar,2018,1,Others,269839,0.126459131
Bihar,2018,2,Xiaomi,856356,0.284894367
Bihar,2018,2,Samsung,632694,0.210486009
Bihar,2018,2,Vivo,340287,0.113207415
Bihar,2018,2,Oppo,315880,0.105087642
Bihar,2018,2,Realme,215953,0.071843711
Bihar,2018,2,Motorola,77813,0.025886997
Bihar,2018,2,Lenovo,68280,0.022715538
Bihar,2018,2,Micromax,51961,0.017286498
Bihar,2018,2,Huawei,43343,0.014419443
Bihar,2018,2,Apple,39300,0.013074409
Bihar,2018,2,Others,364005,0.121097971
Bihar,2018,3,Xiaomi,1098938,0.290375964
Bihar,2018,3,Samsung,799534,0.211263471
Bihar,2018,3,Vivo,448602,0.118535566
Bihar,2018,3,Oppo,407853,0.107768326
Bihar,2018,3,Realme,274517,0.07253652
Bihar,2018,3,Motorola,93118,0.024604872
Bihar,2018,3,Lenovo,75263,0.019886987
Bihar,2018,3,Huawei,57713,0.015249694
Bihar,2018,3,Micromax,54364,0.014364777
Bihar,2018,3,Apple,45016,0.011894724
Bihar,2018,3,Others,429617,0.113519098
Bihar,2018,4,Xiaomi,1399341,0.292953557
Bihar,2018,4,Samsung,1008369,0.211103144
Bihar,2018,4,Vivo,590399,0.123600671
Bihar,2018,4,Oppo,528034,0.110544491
Bihar,2018,4,Realme,346806,0.072604212
Bihar,2018,4,Motorola,111948,0.023436435
Bihar,2018,4,Lenovo,92104,0.019282072
Bihar,2018,4,Huawei,75369,0.015778582
Bihar,2018,4,Micromax,61472,0.01286923
Bihar,2018,4,Apple,52872,0.011068811
Bihar,2018,4,Others,509951,0.106758795
Bihar,2019,1,Xiaomi,1691958,0.294503663
Bihar,2019,1,Samsung,1207394,0.210160037
Bihar,2019,1,Vivo,731163,0.12726686
Bihar,2019,1,Oppo,649669,0.113081944
Bihar,2019,1,Realme,416110,0.072428464
Bihar,2019,1,Motorola,126430,0.022006514
Bihar,2019,1,Lenovo,103683,0.018047152
Bihar,2019,1,Huawei,95145,0.01656102
Bihar,2019,1,Micromax,69377,0.01207582
Bihar,2019,1,Apple,59723,0.010395437
Bihar,2019,1,Others,594465,0.103473089
Bihar,2019,2,Xiaomi,1953040,0.296375027
Bihar,2019,2,Samsung,1380854,0.209545448
Bihar,2019,2,Vivo,852634,0.129387736
Bihar,2019,2,Oppo,757333,0.114925751
Bihar,2019,2,Realme,480989,0.072990378
Bihar,2019,2,Motorola,140153,0.021268304
Bihar,2019,2,Lenovo,115382,0.01750929
Bihar,2019,2,Huawei,110837,0.016819583
Bihar,2019,2,Micromax,72239,0.010962313
Bihar,2019,2,Apple,65593,0.009953778
Bihar,2019,2,Others,660705,0.100262392
Bihar,2019,3,Xiaomi,2197280,0.297723727
Bihar,2019,3,Samsung,1536292,0.208162173
Bihar,2019,3,Vivo,975292,0.132148642
Bihar,2019,3,Oppo,853708,0.115674437
Bihar,2019,3,Realme,557826,0.075583465
Bihar,2019,3,Motorola,148040,0.0200589
Bihar,2019,3,Huawei,127268,0.017244367
Bihar,2019,3,Lenovo,114334,0.015491856
Bihar,2019,3,Micromax,76866,0.010415073
Bihar,2019,3,Apple,70777,0.009590035
Bihar,2019,3,Others,722582,0.097907324
Bihar,2019,4,Xiaomi,2484241,0.297789428
Bihar,2019,4,Samsung,1714305,0.205496127
Bihar,2019,4,Vivo,1129443,0.135387905
Bihar,2019,4,Oppo,977488,0.117172848
Bihar,2019,4,Realme,664779,0.079687984
Bihar,2019,4,Motorola,159553,0.01912584
Bihar,2019,4,Huawei,144428,0.017312785
Bihar,2019,4,Lenovo,121418,0.014554545
Bihar,2019,4,Micromax,81810,0.009806679
Bihar,2019,4,Infinix,79605,0.009542362
Bihar,2019,4,Others,785204,0.094123497
Bihar,2020,1,Xiaomi,2779954,0.297282049
Bihar,2020,1,Samsung,1896957,0.202856329
Bihar,2020,1,Vivo,1297671,0.138770028
Bihar,2020,1,Oppo,1103628,0.118019504
Bihar,2020,1,Realme,782681,0.083698151
Bihar,2020,1,Motorola,169958,0.018174928
Bihar,2020,1,Huawei,161040,0.017221257
Bihar,2020,1,Lenovo,132051,0.014121238
Bihar,2020,1,Infinix,94820,0.010139838
Bihar,2020,1,Micromax,81035,0.008665701
Bihar,2020,1,Others,851439,0.091050978
Bihar,2020,2,Xiaomi,3138353,0.295965858
Bihar,2020,2,Samsung,2126374,0.200530057
Bihar,2020,2,Vivo,1506720,0.1420929
Bihar,2020,2,Oppo,1266996,0.119485462
Bihar,2020,2,Realme,914785,0.086269813
Bihar,2020,2,Motorola,183599,0.017314507
Bihar,2020,2,Huawei,179273,0.016906539
Bihar,2020,2,Lenovo,141217,0.013317626
Bihar,2020,2,Infinix,115210,0.010865007
Bihar,2020,2,Micromax,89409,0.008431815
Bihar,2020,2,Others,941831,0.088820416
Bihar,2020,3,Xiaomi,3459128,0.294063195
Bihar,2020,3,Samsung,2346143,0.199447464
Bihar,2020,3,Vivo,1712480,0.145579273
Bihar,2020,3,Oppo,1419010,0.120631157
Bihar,2020,3,Realme,1055287,0.089710779
Bihar,2020,3,Motorola,196074,0.016668405
Bihar,2020,3,Huawei,194850,0.016564352
Bihar,2020,3,Lenovo,150687,0.012810021
Bihar,2020,3,Infinix,132702,0.011281102
Bihar,2020,3,HMD Global,97683,0.008304109
Bihar,2020,3,Others,999169,0.084940143
Bihar,2020,4,Xiaomi,3761975,0.291855992
Bihar,2020,4,Samsung,2566835,0.199136405
Bihar,2020,4,Vivo,1900128,0.147412926
Bihar,2020,4,Oppo,1561641,0.121152927
Bihar,2020,4,Realme,1195635,0.09275799
Bihar,2020,4,Huawei,209280,0.016236052
Bihar,2020,4,Motorola,206587,0.016027128
Bihar,2020,4,Lenovo,158922,0.012329252
Bihar,2020,4,Infinix,151393,0.011745148
Bihar,2020,4,HMD Global,105494,0.00818428
Bihar,2020,4,Others,1071943,0.0831619
Bihar,2021,1,Xiaomi,4036125,0.289404966
Bihar,2021,1,Samsung,2749873,0.19717598
Bihar,2021,1,Vivo,2104591,0.150906894
Bihar,2021,1,Oppo,1694257,0.121484441
Bihar,2021,1,Realme,1349413,0.096757861
Bihar,2021,1,Huawei,220336,0.015798899
Bihar,2021,1,Motorola,212374,0.015227995
Bihar,2021,1,Infinix,177252,0.012709619
Bihar,2021,1,Lenovo,159501,0.011436807
Bihar,2021,1,Tecno,123065,0.008824212
Bihar,2021,1,Others,1119501,0.080272328
Bihar,2021,2,Xiaomi,4268361,0.285087016
Bihar,2021,2,Samsung,2889063,0.192962673
Bihar,2021,2,Vivo,2311477,0.154385273
Bihar,2021,2,Oppo,1826833,0.122015539
Bihar,2021,2,Realme,1575376,0.105220538
Bihar,2021,2,Huawei,215607,0.014400552
Bihar,2021,2,Motorola,214140,0.01430257
Bihar,2021,2,Infinix,212701,0.014206458
Bihar,2021,2,Tecno,157952,0.010549732
Bihar,2021,2,Lenovo,154152,0.010295927
Bihar,2021,2,Others,1146472,0.07657372
Bihar,2021,3,Xiaomi,4521874,0.279805586
Bihar,2021,3,Samsung,3009544,0.186225274
Bihar,2021,3,Vivo,2576928,0.159455759
Bihar,2021,3,Oppo,1994060,0.123388915
Bihar,2021,3,Realme,1835886,0.113601387
Bihar,2021,3,Infinix,278142,0.017210936
Bihar,2021,3,Huawei,222180,0.013748106
Bihar,2021,3,Motorola,213677,0.013221956
Bihar,2021,3,Tecno,198088,0.012257336
Bihar,2021,3,Lenovo,147198,0.009108353
Bihar,2021,3,Others,1163194,0.071976393
Bihar,2021,4,Xiaomi,4718889,0.272202017
Bihar,2021,4,Samsung,3142992,0.181298768
Bihar,2021,4,Vivo,2818559,0.162584338
Bihar,2021,4,Oppo,2164915,0.124879867
Bihar,2021,4,Realme,2149920,0.124014903
Bihar,2021,4,Infinix,342716,0.019769057
Bihar,2021,4,Tecno,233246,0.013454445
Bihar,2021,4,Motorola,220257,0.012705194
Bihar,2021,4,Huawei,214582,0.01237784
Bihar,2021,4,Apple,144021,0.008307635
Bihar,2021,4,Others,1185884,0.068405936
Bihar,2022,1,Xiaomi,4888198,0.264446223
Bihar,2022,1,Samsung,3283813,0.177650731
Bihar,2022,1,Vivo,3062549,0.165680588
Bihar,2022,1,Realme,2443092,0.132168634
Bihar,2022,1,Oppo,2339620,0.126570911
Bihar,2022,1,Infinix,387204,0.020947317
Bihar,2022,1,Tecno,280644,0.015182537
Bihar,2022,1,Motorola,220543,0.011931138
Bihar,2022,1,Huawei,215004,0.011631484
Bihar,2022,1,Apple,158500,0.008574679
Bihar,2022,1,Others,1205491,0.065215759
Chandigarh,2018,1,Xiaomi,20555,0.238269115
Chandigarh,2018,1,Samsung,17266,0.200143738
Chandigarh,2018,1,Vivo,9360,0.108499096
Chandigarh,2018,1,Oppo,7948,0.092131497
Chandigarh,2018,1,Apple,7552,0.087541151
Chandigarh,2018,1,OnePlus,3638,0.042170909
Chandigarh,2018,1,Motorola,3105,0.035992489
Chandigarh,2018,1,Realme,2995,0.034717392
Chandigarh,2018,1,Lenovo,1965,0.022777855
Chandigarh,2018,1,Micromax,1558,0.018059999
Chandigarh,2018,1,Others,10326,0.119696759
