States,Year,Quarter,District,Trans_Counts,Amount
Punjab,2021,1,Jalandhar,1716126,3828908006
Punjab,2021,1,Patiala,1594101,3743416293
Punjab,2021,1,Bathinda,1089719,2681512020
Punjab,2021,1,Fazilka,926196,2485697203
Punjab,2021,1,Sangrur,697801,1779386403
Punjab,2021,1,Hoshiarpur,585780,1384031539
Punjab,2021,1,Pathankot,570864,1486337867
Punjab,2021,2,Ludhiana,11475061,23530471086
Punjab,2021,2,Sas Nagar,4707042,7288830377
Punjab,2021,2,Amritsar,2166296,5279064152
Punjab,2021,2,Jalandhar,1968477,4316968650
Punjab,2021,2,Patiala,1870993,4409169677
Punjab,2021,2,Bathinda,1271905,3102199907
Punjab,2021,2,Fazilka,1140866,2840373948
Punjab,2021,2,Sangrur,852138,2194371529
Punjab,2021,2,Pathankot,731752,1772534610
Punjab,2021,2,Hoshiarpur,721249,1657693325
Punjab,2021,3,Ludhiana,16104345,30807741534
Punjab,2021,3,Sas Nagar,6040235,8963728599
Punjab,2021,3,Amritsar,2859630,6530832877
Punjab,2021,3,Jalandhar,2663707,5579482421
Punjab,2021,3,Patiala,2400121,5270148761
Punjab,2021,3,Bathinda,1647401,3788551283
Punjab,2021,3,Fazilka,1378018,3111874916
Punjab,2021,3,Sangrur,1015897,2422730556
Punjab,2021,3,Pathankot,936270,2224480979
Punjab,2021,3,Hoshiarpur,907847,1983363436
Punjab,2021,4,Ludhiana,19553778,39292772661
Punjab,2021,4,Sas Nagar,7503637,11088791932
Punjab,2021,4,Amritsar,3576353,8606940270
Punjab,2021,4,Jalandhar,3218973,7030833844
Punjab,2021,4,Patiala,2901070,6755184062
Punjab,2021,4,Bathinda,2056317,4674339277
Punjab,2021,4,Fazilka,1650972,4131028405
Punjab,2021,4,Sangrur,1205039,3205553098
Punjab,2021,4,Pathankot,1200445,2875653269
Punjab,2021,4,Kapurthala,1175355,2110713843
Punjab,2022,1,Ludhiana,21131450,40193189297
Punjab,2022,1,Sas Nagar,8233644,11945087946
Punjab,2022,1,Amritsar,4020245,9595112042
Punjab,2022,1,Jalandhar,3480708,7482301986
Punjab,2022,1,Patiala,3167322,7185470675
Punjab,2022,1,Bathinda,2252561,5132201177
Punjab,2022,1,Fazilka,1942203,4723173436
Punjab,2022,1,Pathankot,1380244,3057799525
Punjab,2022,1,Sangrur,1350576,3436077358
Punjab,2022,1,Kapurthala,1326492,2322895082
Punjab,2022,2,Ludhiana,26982785,46924183892
Punjab,2022,2,Sas Nagar,10260992,13821174897
Punjab,2022,2,Amritsar,4934930,11388945409
Punjab,2022,2,Jalandhar,4368370,8843362970
Punjab,2022,2,Patiala,3836784,8150713456
Punjab,2022,2,Bathinda,2774270,5859074279
Punjab,2022,2,Fazilka,2322893,5235266714
Punjab,2022,2,Kapurthala,1900455,2826285168
Punjab,2022,2,Pathankot,1733490,3654246286
Punjab,2022,2,Sangrur,1640279,3950202305
Punjab,2022,3,Ludhiana,31697344,52659794646
Punjab,2022,3,Sas Nagar,13524410,18050299571
Punjab,2022,3,Amritsar,5353882,11781862029
Punjab,2022,3,Jalandhar,4730075,9243374093
Punjab,2022,3,Patiala,4007021,8011939442
Punjab,2022,3,Kapurthala,2952123,3702626207
Punjab,2022,3,Bathinda,2929344,5852032739
Punjab,2022,3,Fazilka,2618054,5147923014
Punjab,2022,3,Pathankot,1792893,3662889900
Punjab,2022,3,Hoshiarpur,1789334,3625177521
Punjab,2022,4,Ludhiana,33298864,57521708592
Punjab,2022,4,Sas Nagar,13686435,18113344765
Punjab,2022,4,Amritsar,6049600,13743135321
Punjab,2022,4,Jalandhar,5556816,10699280684
Punjab,2022,4,Patiala,5290182,10462961913
Punjab,2022,4,Kapurthala,3514599,3945783182
Punjab,2022,4,Bathinda,3201266,6432660307
Punjab,2022,4,Fazilka,2704233,5829795275
Punjab,2022,4,Hoshiarpur,2110456,4366867188
Punjab,2022,4,Sangrur,2004123,4766598736
Rajasthan,2018,1,Jaipur,2417174,2953086960
Rajasthan,2018,1,Alwar,511188,636193637.4
Rajasthan,2018,1,Sikar,321709,354268688.1
Rajasthan,2018,1,Kota,317338,313545175.4
Rajasthan,2018,1,Jodhpur,317285,467963867.2
Rajasthan,2018,1,Bhilwara,305744,353135371.9
Rajasthan,2018,1,Ganganagar,238689,291145139.8
Rajasthan,2018,1,Nagaur,226358,245926094.9
Rajasthan,2018,1,Ajmer,224405,347556929.7
Rajasthan,2018,1,Udaipur,224103,315736879.7
Rajasthan,2018,2,Jaipur,3175255,4952882923
Rajasthan,2018,2,Alwar,700144,1094410045
Rajasthan,2018,2,Jodhpur,435868,822648668.4
Rajasthan,2018,2,Kota,397475,569851208.4
Rajasthan,2018,2,Sikar,396177,599106340.8
Rajasthan,2018,2,Bhilwara,379750,588411664.4
Rajasthan,2018,2,Ganganagar,316032,524823183.8
Rajasthan,2018,2,Nagaur,304856,430074431.6
Rajasthan,2018,2,Ajmer,303419,573173492.1
Rajasthan,2018,2,Udaipur,291907,521933429.8
Rajasthan,2018,3,Jaipur,4954443,7882149495
Rajasthan,2018,3,Alwar,1024880,1687744781
Rajasthan,2018,3,Kota,582519,821606603.2
Rajasthan,2018,3,Jodhpur,570133,1263392447
Rajasthan,2018,3,Bhilwara,544999,933730468.5
Rajasthan,2018,3,Sikar,478163,893538054.1
Rajasthan,2018,3,Nagaur,473481,696224765.6
Rajasthan,2018,3,Dausa,448286,532308543.2
Rajasthan,2018,3,Udaipur,417509,818672225.3
Rajasthan,2018,3,Ajmer,400284,841931847.5
Rajasthan,2018,4,Jaipur,7271209,12107341570
Rajasthan,2018,4,Alwar,1532807,2700489271
Rajasthan,2018,4,Jodhpur,854003,1928732779
Rajasthan,2018,4,Kota,831676,1186913794
Rajasthan,2018,4,Bhilwara,781679,1420324851
Rajasthan,2018,4,Sikar,735428,1558681541
Rajasthan,2018,4,Dausa,673282,921613483.1
Rajasthan,2018,4,Udaipur,606049,1219187068
Rajasthan,2018,4,Ajmer,577840,1318562549
Rajasthan,2018,4,Ganganagar,561084,1174061621
Rajasthan,2019,1,Jaipur,19178441,25043540802
Rajasthan,2019,1,Alwar,2791195,3949132715
Rajasthan,2019,1,Kota,1748396,1712973062
Rajasthan,2019,1,Bhilwara,1615975,2126329688
Rajasthan,2019,1,Jodhpur,1535328,2762592744
Rajasthan,2019,1,Dausa,1370483,1416280225
Rajasthan,2019,1,Sikar,1310064,2164835681
Rajasthan,2019,1,Ajmer,1030802,1810602285
Rajasthan,2019,1,Udaipur,998792,1584751475
Rajasthan,2019,1,Jhunjhunu,984628,1661037640
Rajasthan,2019,2,Jaipur,27449382,46056907217
Rajasthan,2019,2,Alwar,2451727,4430719900
Rajasthan,2019,2,Jodhpur,1733269,3700049029
Rajasthan,2019,2,Kota,1571917,2185105967
Rajasthan,2019,2,Bhilwara,1359790,2514774804
Rajasthan,2019,2,Sikar,1198479,2624570999
Rajasthan,2019,2,Jhunjhunu,1128965,2364089403
Rajasthan,2019,2,Ajmer,1078977,2153453855
Rajasthan,2019,2,Dausa,1063146,1644609703
Rajasthan,2019,2,Udaipur,1007076,1724895639
Rajasthan,2019,3,Jaipur,36334520,58402103361
Rajasthan,2019,3,Alwar,3359867,5501752093
Rajasthan,2019,3,Jodhpur,2465513,4931658536
Rajasthan,2019,3,Kota,2435542,2706744842
Rajasthan,2019,3,Bhilwara,1993704,3277886477
Rajasthan,2019,3,Sikar,1660524,3298948099
Rajasthan,2019,3,Udaipur,1643482,2352763016
Rajasthan,2019,3,Ajmer,1474810,2744812298
Rajasthan,2019,3,Dausa,1428706,1976649525
Rajasthan,2019,3,Jhunjhunu,1333354,2830120895
Rajasthan,2019,4,Jaipur,44335592,81782144762
Rajasthan,2019,4,Alwar,4269770,7746529383
Rajasthan,2019,4,Jodhpur,3216115,6915335471
Rajasthan,2019,4,Kota,2899819,3813622080
Rajasthan,2019,4,Bhilwara,2464660,4716195174
Rajasthan,2019,4,Udaipur,2311396,3313736216
Rajasthan,2019,4,Sikar,2248784,5037411453
Rajasthan,2019,4,Ajmer,2025212,4104641129
Rajasthan,2019,4,Dausa,1869433,3045918034
Rajasthan,2019,4,Jhunjhunu,1869375,4227582983
Rajasthan,2020,1,Jaipur,52623661,98360847994
